,review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,sentimental
85071,d58229ce2245a227d898201e327d19b9,1f612bff4d56e027d312b7e884ed03b1,5,Ótimo,tô grato rapidez,2018-08-15 00:00:00,2018-08-17 22:19:06,Positive
85080,c481ec2ae0a5335d4dd87d9f5b84b7a6,4c6f9b20086e811c15722d15f8becee1,5,Muito boa,bom produto procurando cortina blackout não_ cortina restante ótimo,2018-07-31 00:00:00,2018-08-05 17:34:50,Neutral
85082,9298da2bb94a4f91d3531b5984c4c881,354170da2755821e9c7cdccbe277b0b2,5,COM CERTEZA RECOMENDO,gostei entregue antes prazo parabéns equipe,2018-08-28 00:00:00,2018-08-29 12:20:48,Positive
85092,6754ebbf69978ff10c66d2767cf83400,4b50fac9970bd5d46f41eab7855101a8,5,SUPER RECOMENDADO,ótimo,2018-07-31 00:00:00,2018-08-01 13:31:02,Positive
85093,035ed6ddc1959b530d55a5f88a5f28e0,4fe2fd5509bca02cbd39aa5b3eeb2a8f,5,super recomendo,neutro,2018-08-31 00:00:00,2018-08-31 11:25:11,Neutral
85100,d240c062728a9fee64537f96832ab654,547b3cfe3d9a94652532f7e8bfec4f0b,5,Ótimo atendimento. ,prestam ótimo trabalho eficientes,2018-06-20 00:00:00,2018-06-24 08:02:51,Positive
85111,e8225419d3ee729c4c28ce60af0aa510,51520d3bdef580c2ffd3b8fea209172a,5,Ótimo produto,chegou conforme consta descrição fotos entregue antes prazo,2018-08-10 00:00:00,2018-08-13 11:07:01,Neutral
85117,4dc54e80d8fd5de071e969657bab4e90,07f57d42b535756c6e83baa0a5bcb322,4,Muito bom,entrega rápida produto ótimo recomendo,2018-05-16 00:00:00,2018-05-17 02:14:52,Positive
85130,f6f6bc15572101b4e6d44aea2e59f26a,9dcd7a1aafd5c28e17364a7f52ede762,5,Lindo,eh lindo adorei veio super rápido recomendo,2018-05-09 00:00:00,2018-05-10 03:33:06,Positive
85133,02aef505266bdd9464e1f44eb7a64427,2c990009034e1fc83904584b26b5fd25,1,Nem NF foi emitida!!,pedido realizado dia numero numero previsão entrega dia numero numero hoje dia numero numero nf produto emitida ainda pior nenhuma satisfação lannister targaryen péssimo,2018-07-28 00:00:00,2018-07-30 13:17:51,Negative
85134,8f3d0a9a8a2f00b6363350eaea165c50,f50b9192b9705d537f9593b595da132f,1,PEDIDO NÃO ENTREGUE,nenhuma esclarecimento sobre atraso entrega,2018-07-29 00:00:00,2018-08-01 20:58:46,Neutral
85145,f18cb3fafa998605fd318f4774511367,5dc381c7b65e21b5912100c620d09615,5,Excelente ,neutro,2018-06-16 00:00:00,2018-06-16 20:30:41,Neutral
85157,9645668afad32191f86241d5b98bdb1c,7b8587ddf04c07065740340e4753a9b4,5,"Boa na entrega,ruim para ",boa entrega porem cartao bloqueado apos compra logo após fazer compra dia seguinte bb avisou bloqueando cartao credito,2018-06-16 00:00:00,2018-06-19 14:09:49,Neutral
85182,4e7db7d9bdafdd99952285cc366d108a,b360e877916b9d6b03877df56551e4dc,1,Produto Diferente,produto recebi diferente produto anunciado,2018-07-12 00:00:00,2018-07-14 21:01:58,Neutral
85185,a336dda3724fd22c34bb81b857bb6386,108c3238d247dead3fd7423cf8990c5b,5,Muito bom nota 10 para am,nota numero,2018-08-24 00:00:00,2018-08-24 22:01:02,Neutral
85210,9fd8de7d9ef7590e39acd2f7148b6d5e,362cc20bf09835f4398cedd319fb7d8e,1,Péssimo ,além não_ entregar produto fiz reclamação não_ deram nenhuma satisfação,2018-04-25 00:00:00,2018-04-29 12:54:42,Neutral
85211,924e6be7c658345e13ba08e71f32db0e,a60e21c021af3e8b42bf68b8683800ac,5,Super recomendo,total confiança compras,2018-08-10 00:00:00,2018-08-11 17:14:24,Positive
85218,2ff6d818c9fc0832abb92c1c89256dd6,93abf12999a36099e8292231caeebe18,5,Super ,neutro,2018-05-08 00:00:00,2018-05-10 14:30:46,Neutral
85220,8e7e294ade7d80ef8c69d57db9180942,9d83685f52030d78be6112d861500ccf,5,MUITO BOM,neutro,2018-08-09 00:00:00,2018-08-10 11:12:49,Neutral
85230,9c82821b9e30cf4a1884d9261ea5b63e,ee325c04d0f6f16a001026ea4d5f4b13,5,Ótimo ,neutro,2018-08-15 00:00:00,2018-08-16 14:59:08,Neutral
85238,c4817e93d554be391f68dbe47137d41d,574d6172ae1179b6855da44fa76d9741,5,Muito satisfeita,neutro,2018-05-09 00:00:00,2018-05-12 01:24:18,Neutral
85242,6b110af70370f7a6b30fb46a0c9efba5,e742341b8b6bf5a833c52f7c607f6b69,5,Ótimo produto ,neutro,2018-07-31 00:00:00,2018-07-31 22:17:39,Neutral
85244,ed6b9e0c87cb552a025099479ac3b7c9,03e6de4517499ee6aaae7d9004799504,5,Entrega antes do prazo,quero registrar entrega feita bem antes prazo toda confusão conta greve obrigado super recomendo,2018-05-30 00:00:00,2018-05-30 21:48:48,Positive
85246,4a6daeb9d6ff9ee609686a160604b4e0,141d7ee98d9a50269f84d9a3c5330cba,4,lannister super pontual!,adorei rapidez entrega,2018-08-31 00:00:00,2018-09-03 00:42:27,Positive
85264,88d5cc1800f838660f92774532115ba7,da0b10b78f4b4fd25b1635724889e7df,1,Produto errado,comprei produto recebi outro completamente diferente devo proceder,2018-08-04 00:00:00,2018-08-06 18:10:55,Neutral
85274,e60413edda83aa70de7f04e231148717,fab81f2fc065871a42ac06b9bedc78b5,5,Otimo,bom,2018-06-30 00:00:00,2018-07-05 17:08:09,Positive
85296,c7b8848fc7a58872a99efa5f083ce723,91dd5af14efa32795fa00503841506c5,3,Não tenho certeza,produto demorou entregue veio mal embalado ainda não_ original,2018-08-15 00:00:00,2018-08-20 10:10:50,Neutral
85315,e0444541f47942e8d7bc18abe726c8fb,d83704206184936b569352ae7f704788,1,Recomendo produto otimo,simparic numero mg não_ entregue ainda,2018-06-15 00:00:00,2018-06-21 13:00:57,Neutral
85323,bf63e7574230cc80d4e78fd42529f9f9,28fb57d39d543fade1e8fa4804f7483e,5,100% recomendado,excelente,2018-06-21 00:00:00,2018-07-03 16:24:01,Positive
85333,6562c69812262eadcd56a982973f2bd2,9b336781d5b596503cb852a8e043496b,5,recomendado,neutro,2018-06-16 00:00:00,2018-06-21 15:15:29,Neutral
85335,6bff0a4d4e121d10e5ad1735cf5ba26d,e44bc38d6b4a533a8bdf31db140f2d01,5,Dez,maravilhoso poder comprar casa receber prazo,2018-07-13 00:00:00,2018-07-15 16:42:08,Positive
85346,39722adf10da44251790def266152f4d,882abff9de7349a0ba8503f90af0a5b5,4,Boa,bom,2018-08-09 00:00:00,2018-08-09 21:03:47,Positive
85348,722c51c177301c6ac42148d79c82ccab,7046baacfed62d117699e43e9cc8ee7c,4,recomendado,produto bom preço qualidade,2018-07-11 00:00:00,2018-07-12 00:37:21,Positive
85355,2a26691be95f35d4006cca33dabb1910,84960d31af78367051a7134bf7b64f29,1,Empresa não confiável.,segunda vez não_ recebi produto comprado loja lannister numero ª livro aves brasileiras numero ª remédio moringa aleífera solicito providências caso contrário tomarei medidas c,2018-08-04 00:00:00,2018-08-06 10:12:57,Neutral
85382,6e87a0996f0e3e50f5d20f03cdd848a8,61478fcfdfbc524f57df31651d8f38c9,4,Recomendo,problema comunicação mail enviados s entrega separado aviso final recebi tudo certo prazo assim sendo recomendo compraria novamente,2018-06-30 00:00:00,2018-07-05 10:51:32,Neutral
85388,316ca0064eb38a44ab9067b1e3177686,6d53ce2b0f6fad419567b5753de43a2d,5,Otimo,produto chegou antes esperado cumpre expectativas,2018-07-10 00:00:00,2018-07-12 17:30:15,Positive
85390,b21cf8bb8c8961c1c4fa6bfb38356472,9b868eea4222da7b3b56036ba3412cdc,5,Produto entregue no prazo,viagem portanto lugar recebimento mercadoria sei entregue caixa produto corresponde produto solicitado ainda preciso checar qualidade,2018-04-29 00:00:00,2018-05-02 01:10:09,Neutral
85406,7ca4bb469cde013009f79e6d55e6671a,40d803e4b62276b9e5c570dabfcef88f,2,MAIS OU MENOS ,produto qualidade ruim nao_ recomendaria produto,2018-05-04 00:00:00,2018-05-05 00:11:01,Negative
85411,b958ab6543657364ba6e7485989a8d7b,f6bf3b24291e3adaf0840193cedbf844,3,Produto não chegou,ainda não_ recebi chegou ultimamente correios atrasando,2018-05-20 00:00:00,2018-05-20 11:32:32,Neutral
85415,55168f94fdf88af6e0a432cde4fda28e,3f64a17e87d0fed4d084e352409882ba,5,Recomendo ,fiquei surpreso rapidez entrega produto chegou bem antes prazo vcs parabéns,2018-08-31 00:00:00,2018-08-31 21:18:03,Positive
85416,509a1ee873adfe55a3f29aa8151bdc6d,363c3c7c87e46fc1262fbd46cf22daad,5,Ótimo,bom,2018-08-17 00:00:00,2018-08-17 18:29:38,Positive
85425,837f711fa3086f96a6ee7760882e0f85,d4112b98adfb1a788d4c6205903eaa39,1,Não ,neutro,2018-07-26 00:00:00,2018-07-27 02:47:28,Neutral
85437,1772040f6b454e3275f8f1a7a032bcc8,ae2534a5b52aefc2aee11e48ea987cbd,5,Muito bom,recomendo entrega super rápida,2018-08-16 00:00:00,2018-08-17 12:32:48,Positive
85443,71c1469c326f2d360d45b561deb11de0,f6ac44bbece0129b596dfc21aede3c20,1,Não recebi ainda. ,entrei contato vendedor dia numero última vez disseram problema correio hoje nada,2018-08-16 00:00:00,2018-08-18 09:58:47,Neutral
85445,fb9572a1ab554ba6a0ef7ee0e4fb2907,d9d6038fc6b49e88d43af0a6d43f0846,5,Otimo,neutro,2018-05-03 00:00:00,2018-05-08 16:31:17,Neutral
85446,770aeba2584baa3c2bfd785879b102a5,309db584bc8a41aab9f039b918c6b2ab,5,Produto ,goatei,2018-05-04 00:00:00,2018-05-07 13:40:03,Neutral
85451,3d980ccdd5e8995ae529ca2f18077802,03dffd456132253d009d20fc4a228c9b,5,Super recomendo,excelente custo benefício,2018-08-01 00:00:00,2018-08-01 23:42:37,Positive
85455,6f4801888572adf80560244081832b91,df81dcb40098fb783a6525fa2f868bc9,1,Nao posso avaliar ainda ,ate agora nao_ chegou nada nao_ posso avaliar,2018-05-06 00:00:00,2018-05-06 03:21:40,Neutral
85457,7e410f41664f244610ef1de9d6348c1b,6b62c1fd112c4fd97899170bfb19a43d,4,Marca do produto,adquiri fone headset marca eastgate chegou fone identico marca b max extra bass deixou duvidas quanto veracidade idoneidade qualidade produto,2018-08-30 00:00:00,2018-09-02 13:55:58,Neutral
85464,c924187e79f18d9cb9288f568c5130a1,a90f9ba8f37b93b785af54fd5a52ada5,5,Excelente,neutro,2018-04-26 00:00:00,2018-04-27 11:53:00,Neutral
85468,f6b1702e32a9806b20fb15d720a40b7b,095a4047965f98a409258e1db6c99e79,5,super recomendo,loja competente produto maravilhoso entrega antes prazo tudo ok loja preferida parabens,2018-08-15 00:00:00,2018-08-16 00:40:30,Positive
85472,94291ddee57ebc3c36ace41ce1a2c0e2,0d8bde7325af3ab269064a609e832c91,1,Falta uma unidade,comprei duas unidades recebi agora entrei contato targaryen disseram caminho outra unidade aguardando,2018-07-11 00:00:00,2018-07-11 15:35:55,Neutral
85487,3fd11a8e8dc54e86564a2f7c32443b43,9dfd8f2ac479e34a16d68ff827759a23,1,muito ruim,neutro,2018-06-07 00:00:00,2018-06-07 11:20:41,Neutral
85504,84e25b688c15019c8f9b37b1de0b6973,5f127aff90e6012e2200e03613eb47cd,2,**,ainda nao_ recebi produto continuo aguardo,2018-04-27 00:00:00,2018-05-07 00:18:42,Neutral
85507,40c2afd2df7298f4518e6e4acbe08023,36f66ebfbd144aa6fb39338bd87b0bf9,5,Aguardando a entrega,comunicada atraso,2018-06-16 00:00:00,2018-06-18 14:29:50,Negative
85510,7191c8ff7554ca2f5848d869e03def55,9de85e24940c7fd91ec9ee1dd540b3cf,5,Recomendo,chegou bem antes prazo lindo qualidade excelente,2018-05-12 00:00:00,2018-05-14 01:56:43,Positive
85519,98dcd0d9f900c6198df93f79e6d2a64d,576fed147504338aa428f01cb08ab5a4,5,Recebi Rapidamente,ainda não_ testei produto recebi rapidamente,2018-06-08 00:00:00,2018-06-11 13:18:23,Neutral
85531,3c8c1b94a701c4b258bccfca775a62eb,fc228341a432574ff5641358fba213c9,3,Odor ruim ,produto apresenta odor forte,2018-07-25 00:00:00,2018-07-25 23:21:30,Neutral
85534,4221f3f3b5ffcf57d8eb3497d3332479,5869074071e0f56e9085dc3742c97b2a,1,Péssima muito Ruin,,2018-07-05 00:00:00,2018-07-05 11:56:39,Neutral
85538,c719bbb08c06c04c1e430eb6026e6365,f0e888236afb66e9bfac24a6100bbf53,5,Muito bom ,ótimo produto boa qualidade rápida entrega adorei,2018-07-03 00:00:00,2018-07-05 19:39:30,Positive
85540,48f865cd7d53804306c7f95ccd8ab6be,53170b475d08133ec3081a6e41410b57,5,recomendo,profissionalismo total lannister,2018-05-01 00:00:00,2018-05-02 03:53:03,Negative
85544,61f2e54d282a1b9cbb317baf7395f2f2,a297af9c433b5e1ac1290d8057386952,5,recomendo,neutro,2018-06-16 00:00:00,2018-06-19 12:58:01,Neutral
85559,0daf63f26d677362fe43acc8fbe16b08,f12e95396a91baaadc20348d68728946,3,recomendado,gostei compra,2018-08-09 00:00:00,2018-08-11 00:00:54,Positive
85573,03481cace568fd150210bc6eb7ed8f83,b70f6b5a22ff6a89a473176bce5c5f88,5,Excelente,cabo excelente qualidade chegou dentro prazo,2018-08-14 00:00:00,2018-08-14 19:12:45,Positive
85576,12a5d9a66bf49847517d9992ea82cb1a,657938f6cc6b388ef70d756aeeda75a9,1,Ruin,não_ produto comprei lannister recebi duas extensões cabo hdi,2018-08-07 00:00:00,2018-08-07 21:56:38,Neutral
85579,23343b04da3f213b0e27da1cd0d0f1a7,dbc1c19f8bd4df6a9271d408ce48c776,3,Recomendo,produto bonito tecido não_ bom veio rasgado parte costura modo geral ok preço,2018-04-29 00:00:00,2018-05-10 20:20:01,Neutral
85580,bda838e6a61fccb1ceb29afcb61c8bef,96baca12064c33aaee05b2a4be3f3f2c,5,Melhor loja do Brasil.,primeira vez comprei lannister online agora trocarei ml lannister,2018-08-18 00:00:00,2018-08-21 00:19:20,Neutral
85586,0de0648ce2a8fc6db22751edd8190522,a3729d646cfea82533ffe6992fe17539,3,bom,bom,2018-08-07 00:00:00,2018-08-08 00:10:23,Positive
85602,30085794988367d768c175dfc8469ef7,421bb69fc426ab8530ef85399541a9ac,2,Aguardando produto,recebi pedido metade comuniquei lannister sobre ocorrido aguardo solução caso,2018-08-14 00:00:00,2018-08-17 20:33:54,Neutral
85607,fa24a8f24024b4191d8b5e0b01f36dd6,c04bd0a98a1ddaf5a3899c6065bd8e9b,5,Loja recomendável ,produto veio bem diferente foto quesito cor bem apagadinha,2018-08-16 00:00:00,2018-08-20 11:22:19,Neutral
85614,278e87e5e754673e4d5a94954664be00,c5e0f2a9ec5de62d967428daf383b830,5,Precisei retirar ,sempre compro site lannister vez não_ sei retirar encomenda correios gerou certo transtorno tudo certo,2018-05-16 00:00:00,2018-05-17 02:48:18,Neutral
85651,fb2e6c662f767b55033f5583b5bf77fd,6d9cc2a706027666e20ffb8e008de464,4,embalagem em excesso ,tudo certo produto loja exagerou embalagem plástico papelão cade preocupação sustentabilidade,2018-06-20 00:00:00,2018-06-21 12:30:16,Negative
85681,a1f5960a75e0b2a6d290789766523df3,62a906256e72774922d85060d98c8a5d,5,Recomendo 100%.,recebi produto exatamente acordo pedido dentro prazo previsto parabéns targaryen stark,2018-05-20 00:00:00,2018-05-21 17:39:54,Positive
85692,4a483aa381daa8a2871d26d91abb984d,8fb073bd98473a883fac5e1e3d096b76,5,super recomendo,ótima loja produto,2018-05-13 00:00:00,2018-05-17 13:15:06,Positive
85700,03f8fc8978a0174c9aae55fab444415c,52409ab9ace8f52a885e05a9204b8aec,5,MARAVILHOSO!!!,todos produtos preciso comprar via internet faço lannister excelente todos serviços entregas sempre chegam antes prazo bom,2018-06-12 00:00:00,2018-06-12 22:27:39,Neutral
85709,8ec4e05bf5b110611535f49439a2fc39,b1321fb5bfd83cdb2ee746991c919284,4,Satisfação da compra,produto recebido acordo anuncio,2018-05-24 00:00:00,2018-05-27 15:12:20,Neutral
85714,e796844eed64680dd929caea495f45e4,cb73ee65ccf0d207e4397612b10346dc,5,recebi antes do prazo,amei chegou comprei ótimo estado pontualidade,2018-05-26 00:00:00,2018-05-27 16:49:56,Positive
85718,a01ba53079ff4e09371b2e696041ccd5,06cc5452c0a830d345b93a5385ee310e,5,Nota 10,fiquei satisfeito entrega agilidade,2018-07-28 00:00:00,2018-07-28 21:21:45,Positive
85732,913ebd92c8cd63ee54f6391cc5ebbc1e,61ce184c1c73abf33b18c98b0dff1229,5,Adorei,produto lindo excelente qualidade super recomendo compra utensílios maravilhosos,2018-07-12 00:00:00,2018-07-12 23:58:49,Positive
85738,20ae98e36af6f300303ddb0cbd85503f,4f080f85daf0d53e2757336275292310,5,custo x benefício,boa luva pra amenizar dias frio,2018-07-28 00:00:00,2018-07-30 13:27:16,Positive
85745,d5beba40e2ba82d7d9e475929880b043,9b2fa9acfe395734a133a58bcbfb9776,5,Excelente ,chegou bem antes proposto,2018-05-01 00:00:00,2018-05-04 14:22:17,Neutral
85770,17da3b38000dc9edd51a3840f7aa4e69,39c41eff1afea8c296062328350b9ab9,5,Excelente,vendedor ágil produto qualidade recomendo,2018-07-21 00:00:00,2018-07-24 11:31:47,Positive
85777,2e2dc2227f309ac3e01d217f588e4816,ce80533c6ef9cf6f226eca01ac2cabb0,5,Ótimo,super rapidi recebi produto antecedência ainda prevista pra mes vem ótima qualidade,2018-06-30 00:00:00,2018-07-01 09:11:00,Positive
85788,bcd790bb49d466c157c571153d7e1b4e,eb26692da69e9d30670c6e364921c1d3,5,Boa ,neutro,2018-05-06 00:00:00,2018-05-06 21:10:49,Neutral
85790,d2299d75554311d3a1fd1dd57091fe9c,c514dba8d0ed614c6a397d2f0f3fe202,5,Melhor que esperado ,ótimo fornecedor,2018-08-08 00:00:00,2018-08-09 15:12:45,Positive
85792,597312daca8539590e53e4e5bb789bd2,ccddd1bb47228d484521b1d3613e7b28,3,Recebi apenas um ,boa tarde recebi apenas livro coaching ministerial fico aguardo retorno sobre outro livro desde ja agradeço atenção lincoln santos lopes,2018-05-09 00:00:00,2018-05-09 20:34:39,Neutral
85804,c6ded88e64c168b5ca7984f318fb159d,46e2c9316a4e671b4b4ffb25154c28c5,2,RECOMENDO,recebi produto faltando numero duas luminárias,2018-04-25 00:00:00,2018-04-27 14:17:31,Neutral
85810,7a3572da88b1470a54db29138bd81b34,533e69dda70ac7671a0bda8bb5fc08db,5,Muito bom,gostei produto chegou antes prazo,2018-08-25 00:00:00,2018-08-27 23:48:09,Positive
85818,575854dcd2f4e0a957d19febe8e3670d,dcda6f9e7ef0110e7cfc192c003c8ae4,5,*****,ótimo produto revendedor confiável recomendo,2018-08-16 00:00:00,2018-08-17 13:52:20,Positive
85839,bc304c258b5a10068d4e34a5fb355748,ddce482cc1785da2ee00c010675508d3,5,Lindo! Amei!,jeito queria,2018-05-11 00:00:00,2018-05-12 00:21:20,Neutral
85849,1e1925c0d1c92a2c24f1245ce4dbb82e,27a90e8052f7030cbb1c892d8e59542e,5,M boa,neutro,2018-06-13 00:00:00,2018-06-14 10:50:12,Neutral
85855,928c763fdca34742a979e2e7e88b8863,ccb379daf2809ecb372b357caf254c33,5,Obrigado,comprei duas iguais originais show,2018-08-02 00:00:00,2018-08-03 03:12:35,Neutral
85859,0f4c6ad80deb15065083bac96119e95d,6779a7a489f7ad48ffd7ac5472345008,5,Entrega super rapida,parceira lannister entregou encomenda rapidamente,2018-06-08 00:00:00,2018-06-08 18:31:31,Neutral
85867,079f3615120db7bc2be5e58f04e86d8c,5dee4f20dad15577d54e207b68b96be7,5,"9,5",sempreébommelhorar,2018-06-19 00:00:00,2018-06-19 23:36:07,Neutral
85869,30a7d06e46b6dad4ad52b80ad7c0fbd2,28e6901de8c43147d25ccab786c3f640,5,Recomendo.,compra ágil entrega rápida negociação segura recomendo,2018-05-19 00:00:00,2018-05-21 15:41:02,Neutral
85875,ba1d2fb702c3ebfe910fcd5a70b64806,3925b740d70eb26c3aefd1cabe5c8143,1,Cor incorreta,quantidade minima,2018-04-27 00:00:00,2018-04-27 22:03:31,Neutral
85878,ca15703f012bdd62cf79226e36c8c06c,6fd99ae46481ecfc9fa468d54f403e90,5,PERFEITO SUPER RECOMENDO,neutro,2018-08-09 00:00:00,2018-08-10 12:35:04,Neutral
85880,d4bcde18de1a594de0af63efa3df42a8,3b5ce64f9f05683358404919c5872b8f,5,Tudo beleza e rápido.,neutro,2018-08-09 00:00:00,2018-08-09 20:47:47,Neutral
85903,6f58a0544f5054d149afb920c95a8352,bf59031b111d726792fe47666cc55ed6,5,Produto muito bom,produto chegou bem antes esperado atendeu todas expectativas,2018-08-28 00:00:00,2018-08-31 10:11:40,Positive
85909,03d3ae62cbb656b7e3c2286866217647,60aed0a4eba0e424eb3cac85017fd752,5,5,super indico pois produto chegou perfeito estado dentro prazo entrega parabéns eficiência,2018-06-23 00:00:00,2018-07-05 16:34:05,Positive
85914,00503b4965ba711601df2b8cad998c88,135abbc3c51d35902766fc491caf6418,5,Jogo de palavras cruzadas,produto chegou bom estado satisfeita,2018-06-22 00:00:00,2018-06-23 23:02:58,Positive
85919,e21106d0edc21f811ef2c3ab2c3c1f86,34f054dbc6acae464a192cbf2083cf72,5,Ótimo ,recebi produto antes data entrega tudo perfeito funcionando jeito q vi desenho super recomendo,2018-08-22 00:00:00,2018-08-22 20:17:39,Positive
85944,7026aed5312099f0e895fd7f1715cd51,071773cf1c4d6c91cce83af65b9f8fff,5,Produto excelente ,produto bom entrega superou expectativas,2018-08-02 00:00:00,2018-08-05 13:33:40,Positive
85960,0ed903473595d568776b57c562f1a784,198cbd4bd806061597b3f8fbdf126ad6,4,Praticidade,pratico adquirir produtos através stark,2018-08-08 00:00:00,2018-08-27 12:49:49,Neutral
85962,4151a0d50d84e1d7123fa5e47c1f7851,3b877e13f7c459f7a8f3015dd9bcc2ec,5,Muito bom!,bom,2018-08-14 00:00:00,2018-08-15 09:51:29,Positive
85966,a3368b9d0e015a4e786ed00a4c8d5ec4,56bbc7d92e6e74b8782abbf5ee336a92,1,cadeira não presta,cadeira fica parafuso machucando nadegas não_ comprem arrependimentototal,2018-04-17 00:00:00,2018-05-02 16:28:55,Neutral
85981,40a4d4045526e09c6e0aef59bb9d8321,bed92d04d48ce1e3411d7db5c984d57f,4,Bom,vou ver produto prometem,2018-08-29 00:00:00,2018-08-29 14:34:00,Neutral
85994,78812f1d7fd2ac286d7103ddb089bf8b,6c8638c1f5868621b0dd457371188635,5,Super recomendo,recebi produto condições prazo combin ado recomendo fornecedor,2018-08-28 00:00:00,2018-08-30 01:18:39,Neutral
85999,99079030694cbb52fe51fd4e319ec3a7,eea2accc32d4396720d4e727986af0b5,5,Envio a Jato,recebi produto rapidamente enviado sedex recebi primeiro dia útil posterior compra recomendo muitíssimo,2018-06-05 00:00:00,2018-06-05 20:40:03,Positive
86005,8bd99100f18b4809de5a514b34345141,2c757e77a76180de84c39b8afdcdcb72,5,Bom muito bom,neutro,2018-08-24 00:00:00,2018-08-27 17:05:08,Neutral
86007,714d122142c7a46ad3f9e7f17ad4b71f,d7f1fc795c94efd3a00141a5f8a2c9d7,4,Bom,gostei produto chegou antes prazo,2018-08-28 00:00:00,2018-08-29 00:15:45,Positive
86018,b97e726c8eccd2f164d1208809d8780c,9a072116d6c2ca9839e6d88a061a59d2,4,Ótimo produto,ajudo bastante dia dia,2018-07-28 00:00:00,2018-07-28 23:07:00,Neutral
86024,0384abbce46f77f01855a88f38e087bf,d407f6aa0355a8c511f0bbcf52259730,5,Bom,recomendo,2018-08-25 00:00:00,2018-08-26 13:05:08,Positive
86026,588e2f17878cfec4de4be6075502fedb,0853e0536bc0b71240beedd97501bd7b,5,Amei!,neutro,2018-07-25 00:00:00,2018-07-26 13:44:40,Neutral
86030,5a8f3132b075416a7a2d2f1d57b4f64d,377ce1ed905bc4755cc1204e3712fe21,5,Super recomendo,correspondeu expectativas bela cortina ótimo acabamento excelente produto super recomendo,2018-04-25 00:00:00,2018-04-28 02:08:47,Positive
86039,e35932244a72e142a1acd5503274ec91,fb44e4ed3e78403652d50fcf506de1ba,2,Não gostei,capinha não_ deu certo pro bebe conforto cosco não_ recomendo,2018-08-14 00:00:00,2018-08-16 21:44:21,Negative
86048,0a2cc8dc7a5ae82067704d1574fb61a7,46484009102069e531f34a424a500982,1,Produto veio com defeito,neutro,2018-07-07 00:00:00,2018-07-09 10:54:12,Neutral
86049,459b25423619e268d0c62ff397fa5e14,4198d0f2bb36652e0d18c1f7bbf3b6af,1,Primeira Falha,infelizmente aconteceu nenhuma outra compra várias fiz lannister deixei receber produto dessa vez não_ recebi pena,2018-05-05 00:00:00,2018-05-05 12:54:54,Neutral
86073,ceb94020fc0c33cdce9338831d04cec7,0f62234641212cb7b178923f7820d1e1,5,Recomendo,bem embalado entrega super rápida,2018-06-22 00:00:00,2018-06-25 17:29:25,Positive
86077,7a61b96e28a579229d04fa05dfd932d1,07a038893865b59b24c46892652be2b7,4,Excelente ,recomendo amei,2018-07-25 00:00:00,2018-07-25 21:23:15,Positive
86083,5bb63c448c8b4b3901eade4c2b77713c,79d157d689965472f742cb6b30a37b40,5,recomendo,produto bonito levíssimo super bem acabado,2018-05-11 00:00:00,2018-05-16 19:08:22,Positive
86091,a723c77725076ac873a4cc9c65d209fb,cedd3810c91978ce10125e88bb42e4d0,5,recomendadissima,tratar produto referente saúde saúde não_ espera agradeço profissionais envolvidos,2018-06-16 00:00:00,2018-06-17 00:44:47,Neutral
86096,e702ae4b2f279c7c4651bd41bf62f3dd,7f71c35ab1193f2ad44d9359a7a0f1ff,4,muito bom,neutro,2018-05-25 00:00:00,2018-05-29 15:00:45,Neutral
86099,aa96f8f2eac35cebbf5592e07da52d11,6fc237eec099504ef31e3f3896596be7,4,bom,bom atendimento entregue prazo,2018-06-15 00:00:00,2018-06-21 11:48:30,Positive
86130,15bdaa35fcc0b0185d6aa00d806392bd,ec2273b08115c75a986b4ac62ef029d5,1,Quantidade errada,não_ aguento preencher reclamação ninguém responder numero horas comprei dois gels porém recebi preciso outro caso contrário comprado somente,2018-06-19 00:00:00,2018-06-24 15:39:43,Negative
86141,674a4a48d94ef155231a6c965bfc0d41,5b6509178158833cfd66adceba26fd4d,5,Vanessa,parabéns entregaram antes data chegou oque pedi certinho,2018-05-24 00:00:00,2018-05-24 18:58:21,Positive
86150,e2b4d5970fefa486994421aba7976be9,4d9e31ff85efba399f614db862300f50,5,Ótimo vendedor!,produto qualidade excelência processo compra,2018-06-19 00:00:00,2018-06-20 12:21:32,Positive
86160,f5990b1f8455e807fef734fa2de999c1,b7dd21d38a31885f78f70ed3704bff62,4,recomendo,sim ok,2018-05-23 00:00:00,2018-05-29 03:00:31,Neutral
86187,2f8da9c7243b2b3409d9c2c8de5979ed,d5b0848c1878546fbebe673d1d679b83,2,Regular,produto veio rápido esperava porém frasco veio faltando produto pois vazou caixa maior cuidado embalar verificar lacração produto,2018-05-01 00:00:00,2018-05-02 11:08:50,Neutral
86196,1c292da369c7e335c2ff410187ce262e,c2339bbec3aaccee5dfb887e03903617,5,ótima,entregou antes prazo,2018-06-13 00:00:00,2018-06-18 11:10:25,Neutral
86198,f9385a629ac83a0100a0c5d18a96381b,421b4ffa3b5162cfda443317c902f866,4,Eu recomendo ,tudo certo produto,2018-04-28 00:00:00,2018-04-29 00:09:11,Positive
86201,d28d0363bc6e48830b21ef50153e1c3d,e21bb5b2af087339bd3614d77a0053a1,5,Eu recomendo! ,lindo chegou bem embalado rapidinho adorei,2018-07-26 00:00:00,2018-07-27 05:44:04,Positive
